,TEMPERATURE
2015-07-25 19:00:00,15.80694267363639
2015-07-25 20:00:00,15.671231219337493
2015-07-25 21:00:00,15.368320891165189
2015-07-25 22:00:00,14.71324169083007
2015-07-25 23:00:00,14.062256170889428
2015-07-26 00:00:00,13.465231071345665
2015-07-26 01:00:00,13.086180174113284
2015-07-26 02:00:00,12.761458949073742
2015-07-26 03:00:00,12.434221601720068
2015-07-26 04:00:00,12.107849722639305
2015-07-26 05:00:00,11.78102538184499
2015-07-26 06:00:00,11.453819898237434
2015-07-26 07:00:00,11.129398675952649
2015-07-26 08:00:00,10.798944470255416
2015-07-26 09:00:00,10.414852967035085
2015-07-26 10:00:00,10.291630111667818
2015-07-26 11:00:00,10.352196789644395
2015-07-26 12:00:00,10.7083395696534
2015-07-26 13:00:00,12.119001823951583
2015-07-26 14:00:00,13.850924794506827
2015-07-26 15:00:00,15.296570971566307
2015-07-26 16:00:00,16.211606489637752
2015-07-26 17:00:00,16.975472776911076
2015-07-26 18:00:00,17.671765561553727
2015-07-26 19:00:00,17.63049981100471
2015-07-26 20:00:00,17.288748353648906
2015-07-26 21:00:00,16.813756673345843
2015-07-26 22:00:00,15.784112562666122
2015-07-26 23:00:00,14.8861300863973
2015-07-27 00:00:00,14.110712395962704
2015-07-27 01:00:00,13.715584537400112
2015-07-27 02:00:00,13.412818366219064
2015-07-27 03:00:00,13.109909545277844
2015-07-27 04:00:00,12.809087821019524
2015-07-27 05:00:00,12.508814779080511
2015-07-27 06:00:00,12.208895416180196
2015-07-27 07:00:00,11.908285613823043
2015-07-27 08:00:00,11.601108065884358
2015-07-27 09:00:00,11.240029841036815
2015-07-27 10:00:00,11.187915430633586
2015-07-27 11:00:00,11.257256414123926
2015-07-27 12:00:00,11.707955710808816
2015-07-27 13:00:00,13.66718465483404
2015-07-27 14:00:00,16.116635299527523
2015-07-27 15:00:00,18.486909343975213
2015-07-27 16:00:00,19.76684956374827
2015-07-27 17:00:00,20.753542991575312
2015-07-27 18:00:00,21.54024638160112
2015-07-27 19:00:00,21.461108894853687
2015-07-27 20:00:00,21.09672538354296
2015-07-27 21:00:00,20.48964203481018
2015-07-27 22:00:00,19.65385411684805
2015-07-27 23:00:00,18.963771126563305
2015-07-28 00:00:00,18.384221172434295
2015-07-28 01:00:00,18.139066913506
2015-07-28 02:00:00,17.97720933175183
2015-07-28 03:00:00,17.814829999615814
2015-07-28 04:00:00,17.654193485004008
2015-07-28 05:00:00,17.489115345846656
2015-07-28 06:00:00,17.326847630200568
2015-07-28 07:00:00,17.16561286626925
2015-07-28 08:00:00,17.002521086362385
2015-07-28 09:00:00,16.834202914917427
2015-07-28 10:00:00,16.883299503092644
2015-07-28 11:00:00,17.177603264350722
2015-07-28 12:00:00,17.439591632143006
2015-07-28 13:00:00,18.85804069388552
2015-07-28 14:00:00,20.59276911462845
2015-07-28 15:00:00,22.375173840191035
2015-07-28 16:00:00,23.323120209167623
2015-07-28 17:00:00,24.06779893301975
2015-07-28 18:00:00,24.69332610459082
2015-07-28 19:00:00,24.581034192071424
2015-07-28 20:00:00,24.240300356327904
2015-07-28 21:00:00,23.49888665577112
2015-07-28 22:00:00,22.5811635029156
2015-07-28 23:00:00,21.9399486002679
2015-07-29 00:00:00,21.599482892079187
2015-07-29 01:00:00,21.299762710808693
2015-07-29 02:00:00,20.99445771461256
2015-07-29 03:00:00,20.692897161879444
2015-07-29 04:00:00,20.39462162988144
2015-07-29 05:00:00,20.094632778705304
2015-07-29 06:00:00,19.7935537681434
2015-07-29 07:00:00,19.493335177208813
2015-07-29 08:00:00,19.187642757138903
2015-07-29 09:00:00,18.85629950322261
2015-07-29 10:00:00,18.62211708193365
2015-07-29 11:00:00,18.385741547458395
2015-07-29 12:00:00,17.918099414189612
2015-07-29 13:00:00,18.74501774377237
2015-07-29 14:00:00,19.913670009758498
2015-07-29 15:00:00,20.91479071810116
2015-07-29 16:00:00,21.39773666796505
2015-07-29 17:00:00,21.680750084305625
2015-07-29 18:00:00,21.8276203640861
2015-07-29 19:00:00,21.365180163500817
2015-07-29 20:00:00,20.72664787617324
2015-07-29 21:00:00,19.956756444763265
2015-07-29 22:00:00,19.335392087918024
2015-07-29 23:00:00,18.752200039759085
2015-07-30 00:00:00,18.17758731904181
2015-07-30 01:00:00,17.916631508141883
2015-07-30 02:00:00,17.733681362269017
2015-07-30 03:00:00,17.552920361563856
2015-07-30 04:00:00,17.373896887646175
2015-07-30 05:00:00,17.19334499477049
2015-07-30 06:00:00,17.010461319526172
2015-07-30 07:00:00,16.829318388844726
2015-07-30 08:00:00,16.641424458569062
2015-07-30 09:00:00,16.355200864561603
2015-07-30 10:00:00,16.208994776617995
2015-07-30 11:00:00,16.183072391304037
2015-07-30 12:00:00,16.21941506750536
2015-07-30 13:00:00,16.96714905636569
2015-07-30 14:00:00,17.88502570389515
2015-07-30 15:00:00,18.699237803926728
2015-07-30 16:00:00,19.23326698459056
2015-07-30 17:00:00,19.689609569068992
2015-07-30 18:00:00,20.231247795445903
2015-07-30 19:00:00,20.348862168397652
2015-07-30 20:00:00,20.32659482542564
2015-07-30 21:00:00,20.296417555788167
2015-07-30 22:00:00,20.29442357653581
2015-07-30 23:00:00,20.306891640843567
2015-07-31 00:00:00,20.347719525712407
2015-07-31 01:00:00,20.46669772925707
2015-07-31 02:00:00,20.60454076951372
2015-07-31 03:00:00,20.740688784854747
2015-07-31 04:00:00,20.878228894692214
2015-07-31 05:00:00,21.01411421232421
2015-07-31 06:00:00,21.14860911060147
2015-07-31 07:00:00,21.28466607001394
2015-07-31 08:00:00,21.417668437153186
2015-07-31 09:00:00,21.52206962075114
2015-07-31 10:00:00,21.35789355845245
2015-07-31 11:00:00,21.11187167093004
2015-07-31 12:00:00,20.352774555214992
2015-07-31 13:00:00,18.648120298128223
2015-07-31 14:00:00,16.809057156033887
2015-07-31 15:00:00,15.485340924108666
2015-07-31 16:00:00,16.030624909014765
2015-07-31 17:00:00,17.008532161942853
2015-07-31 18:00:00,17.916324806808216
2015-07-31 19:00:00,17.794415944647042
2015-07-31 20:00:00,17.356427976165733
2015-07-31 21:00:00,16.876948208620988
2015-07-31 22:00:00,16.16421875245122
2015-07-31 23:00:00,15.409291547361647
2015-08-01 00:00:00,14.652512396671774
2015-08-01 01:00:00,13.933971065430516
2015-08-01 02:00:00,13.22650479643001
2015-08-01 03:00:00,12.517569189679548
2015-08-01 04:00:00,11.807588325567847
2015-08-01 05:00:00,11.099726104133312
2015-08-01 06:00:00,10.390409285026696
2015-08-01 07:00:00,9.680400393875878
2015-08-01 08:00:00,8.9702059939491
2015-08-01 09:00:00,8.332425439089695
2015-08-01 10:00:00,8.305897655490673
2015-08-01 11:00:00,8.497893766403335
2015-08-01 12:00:00,9.017797139084845
2015-08-01 13:00:00,10.922638340509106
2015-08-01 14:00:00,13.19530175603544
2015-08-01 15:00:00,15.289646338375103
2015-08-01 16:00:00,16.081604798271172
2015-08-01 17:00:00,16.483532249845794
2015-08-01 18:00:00,16.763304761103623
2015-08-01 19:00:00,16.395050310125207
2015-08-01 20:00:00,15.912813347464828
2015-08-01 21:00:00,15.398646093730887
2015-08-01 22:00:00,15.18739261878824
2015-08-01 23:00:00,15.132068128599258
2015-08-02 00:00:00,15.11620721471909
2015-08-02 01:00:00,15.083716296650872
2015-08-02 02:00:00,15.047874231504972
2015-08-02 03:00:00,15.014467086076944
2015-08-02 04:00:00,14.97967457791014
2015-08-02 05:00:00,14.946446267122816
2015-08-02 06:00:00,14.913565227884776
2015-08-02 07:00:00,14.878780897420036
2015-08-02 08:00:00,14.836615141618408
2015-08-02 09:00:00,14.703960554861863
2015-08-02 10:00:00,14.739928661711176
2015-08-02 11:00:00,14.834799540749264
2015-08-02 12:00:00,15.120216752366582
2015-08-02 13:00:00,16.08767137495118
2015-08-02 14:00:00,17.301686302869037
2015-08-02 15:00:00,18.601099905399195
2015-08-02 16:00:00,19.11912043915212
2015-08-02 17:00:00,19.413372833232582
2015-08-02 18:00:00,19.616422761807748
2015-08-02 19:00:00,19.175324806280287
2015-08-02 20:00:00,18.71264394506681
2015-08-02 21:00:00,18.10160650508825
2015-08-02 22:00:00,17.42458920159511
2015-08-02 23:00:00,16.847466299081873
2015-08-03 00:00:00,16.322393924826777
2015-08-03 01:00:00,15.844872507334356
2015-08-03 02:00:00,15.378325447094536
2015-08-03 03:00:00,14.91037228398624
2015-08-03 04:00:00,14.443108015725423
2015-08-03 05:00:00,13.97468281492159
2015-08-03 06:00:00,13.508096280771948
2015-08-03 07:00:00,13.041687402496374
2015-08-03 08:00:00,12.571883368075866
2015-08-03 09:00:00,12.078512235430034
2015-08-03 10:00:00,11.810065052586213
2015-08-03 11:00:00,11.814462388754956
2015-08-03 12:00:00,12.335127227932256
2015-08-03 13:00:00,13.891878846377535
2015-08-03 14:00:00,15.611377957144558
2015-08-03 15:00:00,17.203230957988705
2015-08-03 16:00:00,17.940205551365796
2015-08-03 17:00:00,18.332195196830877
2015-08-03 18:00:00,18.59317707689548
2015-08-03 19:00:00,18.19793530583874
2015-08-03 20:00:00,17.609658953816396
2015-08-03 21:00:00,16.826933032116866
2015-08-03 22:00:00,15.80293530694577
2015-08-03 23:00:00,14.75724483466775
2015-08-04 00:00:00,13.769644595383753
2015-08-04 01:00:00,13.380510590017428
2015-08-04 02:00:00,13.144074819594692
2015-08-04 03:00:00,12.902668367315483
2015-08-04 04:00:00,12.663876013775432
2015-08-04 05:00:00,12.425784120628943
2015-08-04 06:00:00,12.183863701396884
2015-08-04 07:00:00,11.945254661791552
2015-08-04 08:00:00,11.720444701715522
2015-08-04 09:00:00,11.632430228284807
2015-08-04 10:00:00,11.680520346107528
2015-08-04 11:00:00,11.79524946463372
2015-08-04 12:00:00,11.981222165542237
2015-08-04 13:00:00,13.700452069656713
2015-08-04 14:00:00,15.565390835554272
2015-08-04 15:00:00,17.39258029499044
2015-08-04 16:00:00,18.25681275997634
2015-08-04 17:00:00,18.624071497027785
2015-08-04 18:00:00,18.986194897833087
2015-08-04 19:00:00,18.74337147217419
2015-08-04 20:00:00,18.16298485975717
2015-08-04 21:00:00,17.57505968843285
2015-08-04 22:00:00,17.16895134141913
2015-08-04 23:00:00,16.69057248575368
2015-08-05 00:00:00,16.175108906188623
2015-08-05 01:00:00,15.853275117544884
2015-08-05 02:00:00,15.582403190425085
2015-08-05 03:00:00,15.309587527846752
2015-08-05 04:00:00,15.039032267624728
2015-08-05 05:00:00,14.768754999440231
2015-08-05 06:00:00,14.498203532998032
2015-08-05 07:00:00,14.230251991247169
2015-08-05 08:00:00,13.948667947170208
2015-08-05 09:00:00,13.55877901353963
2015-08-05 10:00:00,13.55908048215796
2015-08-05 11:00:00,13.814522360524215
2015-08-05 12:00:00,14.48886777225895
2015-08-05 13:00:00,15.87706444898156
2015-08-05 14:00:00,17.33421997393523
2015-08-05 15:00:00,18.6406196458814
2015-08-05 16:00:00,19.378525945803556
2015-08-05 17:00:00,20.007953706216384
2015-08-05 18:00:00,20.652815971514407
2015-08-05 19:00:00,20.540342809938664
2015-08-05 20:00:00,20.543378228399497
2015-08-05 21:00:00,20.385818321629507
2015-08-05 22:00:00,20.24721706622202
2015-08-05 23:00:00,20.141032408189368
2015-08-06 00:00:00,20.080713294591494
2015-08-06 01:00:00,20.009647517094905
2015-08-06 02:00:00,19.932563092748342
2015-08-06 03:00:00,19.854689966140832
2015-08-06 04:00:00,19.7780217605014
2015-08-06 05:00:00,19.698979036178685
2015-08-06 06:00:00,19.62076800146437
2015-08-06 07:00:00,19.54394168852031
2015-08-06 08:00:00,19.46279287198356
2015-08-06 09:00:00,19.36828237254675
2015-08-06 10:00:00,19.39437310597196
2015-08-06 11:00:00,19.4648135708424
2015-08-06 12:00:00,19.538847535125747
2015-08-06 13:00:00,19.52176511033523
2015-08-06 14:00:00,19.481884711858225
2015-08-06 15:00:00,19.411295764112225
2015-08-06 16:00:00,19.373416107193822
2015-08-06 17:00:00,19.355618514842053
2015-08-06 18:00:00,19.32165937650248
2015-08-06 19:00:00,19.338423855212543
2015-08-06 20:00:00,19.31329633138156
2015-08-06 21:00:00,19.26254750798825
2015-08-06 22:00:00,19.19436734484685
2015-08-06 23:00:00,19.157502048281003
2015-08-07 00:00:00,19.24012322465739
2015-08-07 01:00:00,19.287629789290733
2015-08-07 02:00:00,19.316921323167048
2015-08-07 03:00:00,19.350276821994424
2015-08-07 04:00:00,19.381376283323213
2015-08-07 05:00:00,19.414291606241704
2015-08-07 06:00:00,19.445507151356264
2015-08-07 07:00:00,19.472207331211283
2015-08-07 08:00:00,19.5063165344295
2015-08-07 09:00:00,19.588086633544016
2015-08-07 10:00:00,19.34901937794876
2015-08-07 11:00:00,19.20541122715112
2015-08-07 12:00:00,19.09529008182627
2015-08-07 13:00:00,19.012522279463173
2015-08-07 14:00:00,18.899086059291243
2015-08-07 15:00:00,18.717308269596654
2015-08-07 16:00:00,18.933465258328816
2015-08-07 17:00:00,19.38946063907484
2015-08-07 18:00:00,19.4335668385109
2015-08-07 19:00:00,19.055369096366533
2015-08-07 20:00:00,18.592290559063237
2015-08-07 21:00:00,18.17132002186419
2015-08-07 22:00:00,17.797091895346213
2015-08-07 23:00:00,17.46522967494276
2015-08-08 00:00:00,17.170661497533096
2015-08-08 01:00:00,17.08005653058035
2015-08-08 02:00:00,17.03970747864058
2015-08-08 03:00:00,16.999706767303536
2015-08-08 04:00:00,16.959013206271415
2015-08-08 05:00:00,16.91852861728322
2015-08-08 06:00:00,16.878147915802295
2015-08-08 07:00:00,16.83776735780107
2015-08-08 08:00:00,16.80516852059019
2015-08-08 09:00:00,16.868958980087058
2015-08-08 10:00:00,16.99290132822269
2015-08-08 11:00:00,17.13386940730997
2015-08-08 12:00:00,17.338877906917283
2015-08-08 13:00:00,18.282159641294264
2015-08-08 14:00:00,19.40360611288147
2015-08-08 15:00:00,20.553422233558248
2015-08-08 16:00:00,21.3018352943349
2015-08-08 17:00:00,21.913766843173583
2015-08-08 18:00:00,22.61156062639431
2015-08-08 19:00:00,23.029232297687837
2015-08-08 20:00:00,23.231479353224948
2015-08-08 21:00:00,22.98667688949169
2015-08-08 22:00:00,22.33787975879465
2015-08-08 23:00:00,22.040854041240504
2015-08-09 00:00:00,21.85234326567405
2015-08-09 01:00:00,21.816594122643146
2015-08-09 02:00:00,21.820154478400436
2015-08-09 03:00:00,21.82173173831168
2015-08-09 04:00:00,21.82279748736196
2015-08-09 05:00:00,21.823166528387723
2015-08-09 06:00:00,21.816147309309915
2015-08-09 07:00:00,21.818496564828564
2015-08-09 08:00:00,21.827155582929656
2015-08-09 09:00:00,21.86471376209852
2015-08-09 10:00:00,21.7596081060416
2015-08-09 11:00:00,21.55927550927657
2015-08-09 12:00:00,21.331681757849903
2015-08-09 13:00:00,22.135810671882894
2015-08-09 14:00:00,23.1920341559459
2015-08-09 15:00:00,24.095853136035053
2015-08-09 16:00:00,23.54394360169858
2015-08-09 17:00:00,22.599797888541683
2015-08-09 18:00:00,21.993542184004347
2015-08-09 19:00:00,21.58831599034184
2015-08-09 20:00:00,21.220036956746927
2015-08-09 21:00:00,20.72601535861612
2015-08-09 22:00:00,20.1087686730638
2015-08-09 23:00:00,19.47368679283603
2015-08-10 00:00:00,18.874030522805025
2015-08-10 01:00:00,18.408938363795077
2015-08-10 02:00:00,17.97573562620262
2015-08-10 03:00:00,17.541852754629854
2015-08-10 04:00:00,17.10771010559225
2015-08-10 05:00:00,16.672699034987964
2015-08-10 06:00:00,16.23951245263418
2015-08-10 07:00:00,15.806847422940129
2015-08-10 08:00:00,15.373571996686309
2015-08-10 09:00:00,14.948813227106577
2015-08-10 10:00:00,14.6813225832681
2015-08-10 11:00:00,14.156549462747806
2015-08-10 12:00:00,14.229392578975435
2015-08-10 13:00:00,14.107231426502567
2015-08-10 14:00:00,13.875409832598644
2015-08-10 15:00:00,13.785747202398715
2015-08-10 16:00:00,13.84796793368252
2015-08-10 17:00:00,14.08520075476628
2015-08-10 18:00:00,14.224536934868546
2015-08-10 19:00:00,13.958282258500606
2015-08-10 20:00:00,13.632668487382222
2015-08-10 21:00:00,13.068316729294745
2015-08-10 22:00:00,12.550560638650412
2015-08-10 23:00:00,12.064640523867318
2015-08-11 00:00:00,11.535241625561788
2015-08-11 01:00:00,11.188112508203591
2015-08-11 02:00:00,10.88829329857234
2015-08-11 03:00:00,10.587087015893417
2015-08-11 04:00:00,10.28969662368078
2015-08-11 05:00:00,9.988560794146318
2015-08-11 06:00:00,9.692152154164344
2015-08-11 07:00:00,9.395222287395764
2015-08-11 08:00:00,9.102441964695576
2015-08-11 09:00:00,8.899507525741353
2015-08-11 10:00:00,9.12003992320756
2015-08-11 11:00:00,9.515450926258875
2015-08-11 12:00:00,10.178038166476874
2015-08-11 13:00:00,11.13230519284185
2015-08-11 14:00:00,12.112766849653031
2015-08-11 15:00:00,12.860626850827138
2015-08-11 16:00:00,13.190158751232923
2015-08-11 17:00:00,13.411771809891622
2015-08-11 18:00:00,13.563631203172545
2015-08-11 19:00:00,13.483917505010142
2015-08-11 20:00:00,13.3446636487281
2015-08-11 21:00:00,13.148287881917373
2015-08-11 22:00:00,13.031079045798048
2015-08-11 23:00:00,12.943020748847449
2015-08-12 00:00:00,12.86186829347126
2015-08-12 01:00:00,12.832428836659156
2015-08-12 02:00:00,12.815867004846508
2015-08-12 03:00:00,12.79965577069114
2015-08-12 04:00:00,12.782751452473216
2015-08-12 05:00:00,12.766090499327566
2015-08-12 06:00:00,12.749881576770605
2015-08-12 07:00:00,12.732976134661428
2015-08-12 08:00:00,12.718067456841617
2015-08-12 09:00:00,12.724095209258897
2015-08-12 10:00:00,12.729804829117471
2015-08-12 11:00:00,12.729858606288657
2015-08-12 12:00:00,12.463429956307264
2015-08-12 13:00:00,12.692176059785798
2015-08-12 14:00:00,12.97304006055854
2015-08-12 15:00:00,13.132533689232858
2015-08-12 16:00:00,13.26231183735868
2015-08-12 17:00:00,13.47116135326436
2015-08-12 18:00:00,13.542854025609984
2015-08-12 19:00:00,13.614664057974522
2015-08-12 20:00:00,13.647874273186344
2015-08-12 21:00:00,13.69143367926893
2015-08-12 22:00:00,13.724528537968222
2015-08-12 23:00:00,13.760865589644723
2015-08-13 00:00:00,13.827778277363024
2015-08-13 01:00:00,13.922045211120288
2015-08-13 02:00:00,14.020724462392671
2015-08-13 03:00:00,14.11837797334456
2015-08-13 04:00:00,14.217769329278651
2015-08-13 05:00:00,14.316653336628468
2015-08-13 06:00:00,14.41545563459268
2015-08-13 07:00:00,14.513909326101908
2015-08-13 08:00:00,14.607740974865678
2015-08-13 09:00:00,14.64529724429544
2015-08-13 10:00:00,14.670539040895616
2015-08-13 11:00:00,14.657834498743778
2015-08-13 12:00:00,14.546275040787876
2015-08-13 13:00:00,14.808173767214791
2015-08-13 14:00:00,15.18034013633508
2015-08-13 15:00:00,15.566157827999143
2015-08-13 16:00:00,15.877866264221216
2015-08-13 17:00:00,16.15714766512272
2015-08-13 18:00:00,16.430951895838298
2015-08-13 19:00:00,16.324084858352546
2015-08-13 20:00:00,16.1216054106989
2015-08-13 21:00:00,15.911849675833867
2015-08-13 22:00:00,15.690966205247204
2015-08-13 23:00:00,15.462122504969674
2015-08-14 00:00:00,15.274695658059397
2015-08-14 01:00:00,15.078861886853984
2015-08-14 02:00:00,14.877646210177437
2015-08-14 03:00:00,14.675979568381749
2015-08-14 04:00:00,14.474835649444309
2015-08-14 05:00:00,14.271572601781507
2015-08-14 06:00:00,14.069768413806978
2015-08-14 07:00:00,13.868484925119771
2015-08-14 08:00:00,13.66826562868867
2015-08-14 09:00:00,13.485835979200612
2015-08-14 10:00:00,13.37159896031671
2015-08-14 11:00:00,13.305298557463262
2015-08-14 12:00:00,12.913372913543958
2015-08-14 13:00:00,12.88501142661524
2015-08-14 14:00:00,12.93072023043742
2015-08-14 15:00:00,12.978908684083912
2015-08-14 16:00:00,12.940477598465872
2015-08-14 17:00:00,12.921696911061822
2015-08-14 18:00:00,12.90046453542586
2015-08-14 19:00:00,12.774151408563077
2015-08-14 20:00:00,12.613998875214056
2015-08-14 21:00:00,12.478500731911105
2015-08-14 22:00:00,12.3766855952459
2015-08-14 23:00:00,12.262265288729663
2015-08-15 00:00:00,12.134614029682696
2015-08-15 01:00:00,11.98132968182592
2015-08-15 02:00:00,11.82247941250554
2015-08-15 03:00:00,11.664254674284544
2015-08-15 04:00:00,11.507245090536466
2015-08-15 05:00:00,11.348706668634067
2015-08-15 06:00:00,11.18783992216111
2015-08-15 07:00:00,11.028362391535024
2015-08-15 08:00:00,10.87033944610757
2015-08-15 09:00:00,10.749176567586728
2015-08-15 10:00:00,10.65327694904432
2015-08-15 11:00:00,10.590308384790497
2015-08-15 12:00:00,10.542172139812624
2015-08-15 13:00:00,11.203170277446866
2015-08-15 14:00:00,11.883206571992451
2015-08-15 15:00:00,12.554792459602517
2015-08-15 16:00:00,13.125542179354287
2015-08-15 17:00:00,13.74345041833458
2015-08-15 18:00:00,14.328273214310736
2015-08-15 19:00:00,14.284088402362237
2015-08-15 20:00:00,14.066277716771207
2015-08-15 21:00:00,13.716924186761476
2015-08-15 22:00:00,12.757422650165566
2015-08-15 23:00:00,11.838046805094711
2015-08-16 00:00:00,10.988961420624712
2015-08-16 01:00:00,10.58017969664201
2015-08-16 02:00:00,10.2824096940193
2015-08-16 03:00:00,9.984639831686811
2015-08-16 04:00:00,9.686869876350997
2015-08-16 05:00:00,9.389100004497388
2015-08-16 06:00:00,9.091330011990276
2015-08-16 07:00:00,8.793803495420857
2015-08-16 08:00:00,8.509645748025825
2015-08-16 09:00:00,8.378533003030816
2015-08-16 10:00:00,8.608775727209142
2015-08-16 11:00:00,9.03098023227993
2015-08-16 12:00:00,9.768432962562448
2015-08-16 13:00:00,11.113801462926755
2015-08-16 14:00:00,12.444303209619196
2015-08-16 15:00:00,13.714108474199216
2015-08-16 16:00:00,14.307923179974626
2015-08-16 17:00:00,14.639751042575458
2015-08-16 18:00:00,14.848844128929024
2015-08-16 19:00:00,14.74613679325012
2015-08-16 20:00:00,14.533704675214954
2015-08-16 21:00:00,14.17398019918641
2015-08-16 22:00:00,13.57759581151233
2015-08-16 23:00:00,13.019035409833627
2015-08-17 00:00:00,12.540302851392653
2015-08-17 01:00:00,12.487603699297916
2015-08-17 02:00:00,12.540824581009977
2015-08-17 03:00:00,12.59425622569085
2015-08-17 04:00:00,12.647868447628763
2015-08-17 05:00:00,12.703389141697553
2015-08-17 06:00:00,12.757345131343405
2015-08-17 07:00:00,12.810781535244669
2015-08-17 08:00:00,12.857368156237488
2015-08-17 09:00:00,12.831120701194244
2015-08-17 10:00:00,12.887809561990304
2015-08-17 11:00:00,12.902587164173736
2015-08-17 12:00:00,13.34282999707015
2015-08-17 13:00:00,13.94457155823396
2015-08-17 14:00:00,14.540320348538549
2015-08-17 15:00:00,15.21179254457432
2015-08-17 16:00:00,15.657217532736546
2015-08-17 17:00:00,15.768607372245697
2015-08-17 18:00:00,15.969018043709012
2015-08-17 19:00:00,15.908595647240848
2015-08-17 20:00:00,15.796604196494233
2015-08-17 21:00:00,15.672070040709736
2015-08-17 22:00:00,15.556173029014706
2015-08-17 23:00:00,15.43081775598433
2015-08-18 00:00:00,15.311589380439242
2015-08-18 01:00:00,15.189876442060594
2015-08-18 02:00:00,15.06907558617888
2015-08-18 03:00:00,14.947806838722476
2015-08-18 04:00:00,14.826363551356348
2015-08-18 05:00:00,14.706049304426744
2015-08-18 06:00:00,14.58685977159211
2015-08-18 07:00:00,14.465936581454947
2015-08-18 08:00:00,14.348811492342994
2015-08-18 09:00:00,14.281008372148117
2015-08-18 10:00:00,14.337664644569792
2015-08-18 11:00:00,14.380506033583474
2015-08-18 12:00:00,14.292760726547344
2015-08-18 13:00:00,14.711196321194535
2015-08-18 14:00:00,15.28487107345482
2015-08-18 15:00:00,15.909283578253504
2015-08-18 16:00:00,16.31707016586047
2015-08-18 17:00:00,16.712470002098964
2015-08-18 18:00:00,16.93480808516995
2015-08-18 19:00:00,16.831389699497088
2015-08-18 20:00:00,16.642996397719752
2015-08-18 21:00:00,16.317620511323856
2015-08-18 22:00:00,15.585162896196133
2015-08-18 23:00:00,14.897467691517036
2015-08-19 00:00:00,14.243492552173256
2015-08-19 01:00:00,13.7699121421701
2015-08-19 02:00:00,13.34027107944079
2015-08-19 03:00:00,12.912089736037307
2015-08-19 04:00:00,12.484430698447715
2015-08-19 05:00:00,12.05677587380615
2015-08-19 06:00:00,11.629113317640224
2015-08-19 07:00:00,11.201453214812734
2015-08-19 08:00:00,10.766345298376145
2015-08-19 09:00:00,10.2846942299847
2015-08-19 10:00:00,10.300165925341188
2015-08-19 11:00:00,10.49757038304071
2015-08-19 12:00:00,10.628086074179013
2015-08-19 13:00:00,11.266829245322448
2015-08-19 14:00:00,12.091814087827665
2015-08-19 15:00:00,12.909610231297874
2015-08-19 16:00:00,13.152573411333474
2015-08-19 17:00:00,13.192637529122154
2015-08-19 18:00:00,13.313327370282009
2015-08-19 19:00:00,13.423872158016
2015-08-19 20:00:00,13.342521259055736
2015-08-19 21:00:00,13.166841523079732
2015-08-19 22:00:00,12.63380008592483
2015-08-19 23:00:00,12.091564176762605
2015-08-20 00:00:00,11.599943496523595
2015-08-20 01:00:00,11.421432758983084
2015-08-20 02:00:00,11.321580452291949
2015-08-20 03:00:00,11.222404965118088
2015-08-20 04:00:00,11.12218589135384
2015-08-20 05:00:00,11.022295778049603
2015-08-20 06:00:00,10.922727495099313
2015-08-20 07:00:00,10.822820455606822
2015-08-20 08:00:00,10.722134518128684
2015-08-20 09:00:00,10.620884697683968
2015-08-20 10:00:00,10.634748303788395
2015-08-20 11:00:00,10.664066485920658
2015-08-20 12:00:00,10.927528683636275
2015-08-20 13:00:00,12.123460269473972
2015-08-20 14:00:00,13.476966780841773
2015-08-20 15:00:00,14.65954444475634
2015-08-20 16:00:00,15.16465562226318
2015-08-20 17:00:00,15.465547486300505
2015-08-20 18:00:00,15.771422910525295
2015-08-20 19:00:00,15.59617252334538
2015-08-20 20:00:00,15.312754322029337
2015-08-20 21:00:00,14.912193174185887
2015-08-20 22:00:00,14.651960145430168
2015-08-20 23:00:00,14.325669068666278
2015-08-21 00:00:00,13.998507630879264
2015-08-21 01:00:00,13.716676110151525
2015-08-21 02:00:00,13.44484923143242
2015-08-21 03:00:00,13.170867666470818
2015-08-21 04:00:00,12.899143796315888
2015-08-21 05:00:00,12.627697650661553
2015-08-21 06:00:00,12.355695304353944
2015-08-21 07:00:00,12.0831723137389
2015-08-21 08:00:00,11.803243214515533
2015-08-21 09:00:00,11.477163726677292
2015-08-21 10:00:00,11.624840047352428
2015-08-21 11:00:00,11.9002774893346
2015-08-21 12:00:00,12.502121522289064
2015-08-21 13:00:00,14.1395333273948
2015-08-21 14:00:00,15.957733553368625
2015-08-21 15:00:00,17.574054696533757
2015-08-21 16:00:00,18.319239504178736
2015-08-21 17:00:00,18.81040164332237
2015-08-21 18:00:00,19.263793934487232
2015-08-21 19:00:00,19.353740911255823
2015-08-21 20:00:00,19.10873759266186
2015-08-21 21:00:00,18.748557212673184
2015-08-21 22:00:00,17.787694048058743
2015-08-21 23:00:00,16.863737508362973
2015-08-22 00:00:00,16.009044293803743
2015-08-22 01:00:00,15.696238703482983
2015-08-22 02:00:00,15.520981145413408
2015-08-22 03:00:00,15.344835015487018
2015-08-22 04:00:00,15.168519297915577
2015-08-22 05:00:00,14.993173635160378
2015-08-22 06:00:00,14.817392375636336
2015-08-22 07:00:00,14.64282339839882
2015-08-22 08:00:00,14.473481160135089
2015-08-22 09:00:00,14.413338653484436
2015-08-22 10:00:00,14.5822755692126
2015-08-22 11:00:00,14.798816628301651
2015-08-22 12:00:00,15.090019688502318
